id_koi,f18_ror,f18_steff_err2,f18_prad,f18_steff,f18_srad_err,f18_smass_err1,f18_srho_err2,f18_steff_err1,f18_ror_err2,f18_ror_err1,f18_period,f18_srho_err1,f18_smass,f18_prad_err,f18_srad,id_koi,id_koicand,f18_srho,f18_smass_err2,id_kic,v18_Kepler,v18_ecc,v18_period,v18_prad,v18_rovera,v18_ror,v18_smass,v18_srad,v18_srho,v18_steff,v18_smet,v18_kepmag,v18_relrho,v18_impact,v18_ld1,v18_ld2,v18_ecc_err1,v18_ecc_err2,v18_period_err1,v18_period_err2,v18_prad_err1,v18_prad_err2,v18_rovera_err1,v18_rovera_err2,v18_ror_err1,v18_ror_err2,v18_smass_err1,v18_smass_err2,v18_srad_err1,v18_srad_err2,v18_srho_err1,v18_srho_err2,v18_steff_err1,v18_steff_err2,v18_smet_err1,v18_smet_err2,v18_relrho_err1,v18_relrho_err2,v18_impact_err1,v18_impact_err2,v18_ld1_err1,v18_ld1_err2,v18_ld2_err1,v18_ld2_err2,v18_sample,dr25_BB1_cum,dr25_BB1_cum_err1,dr25_BB1_cum_err2,dr25_EP1_cum,dr25_EP1_cum_err1,dr25_EP1_cum_err2,dr25_PE1_cum,dr25_PE1_cum_err1,dr25_PE1_cum_err2,dr25_RD1_cum,dr25_RD1_cum_err1,dr25_RD1_cum_err2,dr25_RHO_cum,dr25_RHO_cum_err1,dr25_RHO_cum_err2,dr25_TAU1_cum,dr25_TAU1_cum_err1,dr25_TAU1_cum_err2,dr25_ZPT_cum,dr25_ZPT_cum_err1,dr25_ZPT_cum_err2,fgraz,f18_tau0,dr25_tau,multi,x,dr25_prad,dr25_prad_err
70,0.008166,60,0.784,5508,0.021,0.02,-0.05,60,-0.0004,0.001752,6.09853672,0.05,0.942,0.105,0.88,70,K00070.04,1.36,-0.026,6850504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32382244834,0.29076106796,-0.221427476802,68.9288927864,0.00363293623944,-0.00404252422604,6.09855628131,2.66526657438e-05,-2.45190672636e-05,0.00842556674035,0.000382834265529,-0.000249081575029,1.68532649042,0.355592319103,-0.685920899299,2.9322048549,0.100751171866,-0.0960384112461,-1.75994344449e-08,8.02537620387e-07,-7.94720359686e-07,0.0,3.35742782405,2.9322048549,False,6.09853672,0.808180361734,0.0359228282552
72,0.012581,60,1.489,5599,0.026,0.018,-0.02,60,-5.2e-05,0.000157,0.837491331,0.02,0.871,0.037,1.083,72,K00072.01,0.69,-0.011,11904151,Kepler-10b,0.0623705476956,0.837490261351,1.47180209357,0.29339581854,0.0126556405759,0.9195,1.06619,1.06793928,5678.29,-0.097,10.961,1.06521380947,0.367794080246,0.398517828475,0.252586925616,0.154161744712,-0.0623347941823,0.837490547962,-0.837490547962,1.49775938289,-1.49775938289,0.00106607823908,-0.000657327946732,0.000213412537935,-0.000207489002719,0.01,-0.02,0.00693,-0.00753,0.00721016,-0.01155725,55.21,-49.46,0.056,-0.056,0.152908791816,-0.251168787253,0.255381004456,-0.0725792112531,0.0411383079761,-0.0427490644109,0.0651916859413,-0.061989185824,m,0.267678927943,0.297846318692,-0.18941504549,64.5748577965,0.000288764048022,-0.00027669461349,0.837491190162,2.9316999528e-07,-3.18410348532e-07,0.0126577417489,0.000428727981978,-0.000108928616471,1.19269556613,0.115466977264,-0.409284900308,1.74051506412,0.0110144109459,-0.02310612706,-2.25173245434e-08,4.57288550734e-07,-4.50563302125e-07,0.0,2.17180844157,1.74051506412,,0.837491331,1.49420844023,0.047894402287
72,0.019777,60,2.34,5599,0.026,0.018,-0.02,60,-9.2e-05,0.000265,45.29431717,0.02,0.871,0.059,1.083,72,K00072.02,0.69,-0.011,11904151,Kepler-10c,0.0542325070143,45.2942924869,2.3207271575,0.020515311249,0.0199553247738,0.9195,1.06619,1.06793928,5678.29,-0.097,10.961,1.02590156398,0.326489070765,0.398517828475,0.252586925616,0.192823367533,-0.0542322511116,45.2943896181,-45.2943896181,2.34881954352,-2.34881954352,7.45440988198e-05,-4.59627798616e-05,0.000523457529759,-0.000203782581753,0.01,-0.02,0.00693,-0.00753,0.00721016,-0.01155725,55.21,-49.46,0.056,-0.056,0.224455998951,-0.198183896208,0.15614319087,-0.323710471248,0.0411383079761,-0.0427490644109,0.0651916859413,-0.061989185824,m,0.259039392275,0.240451163262,-0.180302665672,71.6786554287,0.00102335960045,-0.00101228082059,45.2942275173,5.68284034088e-05,-5.77487916757e-05,0.0199697436969,0.000470875415528,-0.000166461453192,1.14720534137,0.109361298863,-0.315956198505,6.69603978401,0.0271925574299,-0.026840252501,9.31053015224e-09,3.94493457523e-07,-3.97352886579e-07,0.0,8.21314170015,6.69603978401,False,45.29431717,2.35736833419,0.0679559591522
82,0.03053,60,2.414,4909,0.018,0.009,-0.08,60,-0.001962,0.001286,16.145690772,0.03,0.803,0.142,0.724,82,K00082.01,2.02,-0.021,10187017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288842822329,0.233998551466,-0.205260368578,67.7549423535,0.000406503366989,-0.000396554674339,16.1456709219,7.46411494745e-06,-7.75508397055e-06,0.0275014187531,0.000950866612322,-0.000323469506802,2.76093591025,0.337022001503,-0.802152224024,3.50938871169,0.012100994932,-0.0130316866756,9.70163350198e-07,6.18219075661e-07,-6.30616583598e-07,0.0,4.07079776438,3.50938871169,,16.145690772,2.17030196232,0.0737549850473
82,0.016946,60,1.34,4909,0.018,0.009,-0.08,60,-0.001843,0.000248,10.31173752,0.03,0.803,0.089,0.724,82,K00082.02,2.02,-0.021,10187017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319891654591,0.27120010863,-0.22134021036,67.0799371038,0.00101074294314,-0.00102895929034,10.3117476181,1.26418235578e-05,-1.25535407083e-05,0.0149545231511,0.000717040521294,-0.000242411459207,2.50635283445,0.382611739436,-0.947269340626,3.08611929076,0.031424826136,-0.0317690910039,9.85595423562e-07,6.52902315916e-07,-6.30384801524e-07,0.0,3.50567189656,3.08611929076,,10.31173752,1.18015114899,0.0478969045605
82,0.009524,60,0.753,4909,0.018,0.009,-0.08,60,-0.000203,0.000506,27.4537294,0.03,0.803,0.033,0.724,82,K00082.03,2.02,-0.021,10187017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31200694091,0.266527645891,-0.209887175368,78.0288111785,0.00342790983095,-0.00362988989909,27.4536097107,0.000111086321375,-0.000109333867822,0.0105568117923,0.000482798132681,-0.000292179800462,3.97937259554,0.728969896863,-1.42058098853,3.6559535756,0.102279363888,-0.104523453964,9.47901876929e-07,6.41232145464e-07,-6.2700966637e-07,0.0,4.85878594742,3.6559535756,,27.4537294,0.833101359399,0.0369335387613
82,0.007006,60,0.554,4909,0.018,0.009,-0.08,60,-0.000192,0.000377,7.07136076,0.03,0.803,0.026,0.724,82,K00082.04,2.02,-0.021,10187017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319638907465,0.289289244584,-0.221219932019,72.9895621572,0.00403992307611,-0.00378985510345,7.07134936541,3.12530541793e-05,-3.1078144306e-05,0.00732213387655,0.000395826020401,-0.00025078721836,2.37659726482,0.544304324895,-0.939854692607,2.74176636021,0.111345855583,-0.112215053423,9.98756628688e-07,6.27308663599e-07,-6.2526614898e-07,0.0,3.09144588436,2.74176636021,,7.07136076,0.577833517002,0.0292805437777
82,0.00595,60,0.471,4909,0.018,0.009,-0.08,60,-0.000378,0.000159,5.28695437,0.03,0.803,0.024,0.724,82,K00082.05,2.02,-0.021,10187017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321088603462,0.283323818122,-0.221952974661,68.8543133856,0.00473503924712,-0.00443440111219,5.28691521455,2.96448284045e-05,-3.05975769681e-05,0.0058390849956,0.000330052942196,-0.000253195481521,2.21076475108,0.612488513425,-0.859059919949,2.53879334383,0.138471824481,-0.134191721645,9.86172542131e-07,6.42467606089e-07,-6.63087643797e-07,0.0,2.80583743089,2.53879334383,,5.28695437,0.460797231512,0.0257076292443
84,0.023941,60,2.301,5520,0.021,0.029,-0.07,60,-9.9e-05,0.000277,9.286968825,0.07,0.903,0.058,0.88,84,K00084.01,1.33,-0.034,2571238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251145185462,0.236393272017,-0.168170181232,68.9944945423,0.000339880799046,-0.000354784323008,9.28696475208,3.94522188962e-06,-3.80559910695e-06,0.0239693389143,0.000572486429177,-0.00016690003222,2.00299623268,0.177414196816,-0.530618717904,3.28463080056,0.00964235305181,-0.00977683442576,7.15641288716e-08,1.3616400843e-06,-1.4328692002e-06,0.0,3.89151363003,3.28463080056,,9.286968825,2.29913898866,0.0653279310573
85,0.016394,60,2.585,6220,0.033,0.01,-0.02,60,-6.8e-05,0.000135,5.859938722,0.02,1.249,0.061,1.443,85,K00085.01,0.42,-0.03,5866724,Kepler-65c,0.0763107302831,5.8599408243,2.56889849431,0.096358864733,0.0168147238797,1.1994,1.40064,0.61575276,6193.44,0.15,11.018,1.07977003151,0.426055345436,0.339267286653,0.203723400793,0.11931693061,-0.0763060136699,5.8599430773,-5.8599430773,2.60176712009,-2.60176712009,0.000413471499574,-0.000369045634706,0.000260486544531,-0.000150942747169,0.03,-0.0301,0.01277,-0.01351,0.00712937,-0.00785896,42.69,-52.09,0.05,-0.1,0.21159754427,-0.211559195534,0.178037835195,-0.0275582178895,0.0354863990028,-0.0321316531755,0.0452068899574,-0.0461307830623,m,0.234751150324,0.22724873287,-0.163688962247,65.0404836055,0.000562721556307,-0.000544777502796,5.85993624694,3.83962295558e-06,-3.89306417503e-06,0.0165513720163,0.000288668891836,-0.000104093889653,0.739241785961,0.0578493970149,-0.176541326627,3.9438367995,0.0143613966313,-0.0145038486911,-4.9037735613e-09,4.41121815543e-07,-4.32169105502e-07,0.0,4.9014626967,3.9438367995,,5.859938722,2.60331565032,0.067071108052
85,0.009656,60,1.521,6220,0.033,0.01,-0.02,60,-0.000438,0.000594,2.154909039,0.02,1.249,0.088,1.443,85,K00085.02,0.42,-0.03,5866724,Kepler-65b,0.0160362009208,2.15491563771,1.40811979624,0.187729985417,0.00921684746041,1.1994,1.40064,0.61575276,6193.44,0.15,11.018,1.01435320991,0.177536201689,0.339267286653,0.203723400793,0.170011836846,-0.0160358009804,2.15491809418,-2.15491809418,1.42541880592,-1.42541880592,0.000805540816616,-0.000718988666102,9.26446976166e-05,-7.58929370109e-05,0.03,-0.0301,0.01277,-0.01351,0.00712937,-0.00785896,42.69,-52.09,0.05,-0.1,0.11079836823,-0.0842309471625,0.150861355701,-0.177466887492,0.0354863990028,-0.0321316531755,0.0452068899574,-0.0461307830623,m,0.328209865866,0.269705517088,-0.222926273287,66.4983958648,0.000931776177708,-0.000936735501284,2.15491143393,2.56235166596e-06,-2.52003715495e-06,0.00924474646682,0.000297849277941,-0.000121137115706,0.518256138059,0.0819014920174,-0.194029462196,3.08457509002,0.0303084161493,-0.0333254628891,-1.14564955683e-09,4.72552694269e-07,-4.63956580334e-07,0.0,3.51159421165,3.08457509002,,2.154909039,1.45407843753,0.0468137229748
85,0.011306,60,1.78,6220,0.033,0.01,-0.02,60,-0.001256,0.0,8.13122484,0.02,1.249,0.106,1.443,85,K00085.03,0.42,-0.03,5866724,Kepler-65d,0.0955765494404,8.13123106808,1.50494847623,0.0774550299861,0.00985063953951,1.1994,1.40064,0.61575276,6193.44,0.15,11.018,1.16722403218,0.516805910408,0.339267286653,0.203723400793,0.231693905374,-0.0955747715117,8.13125253866,-8.13125253866,1.54455957751,-1.54455957751,0.000332356005715,-0.000296645677402,0.000363381208439,-0.000243222632899,0.03,-0.0301,0.01277,-0.01351,0.00712937,-0.00785896,42.69,-52.09,0.05,-0.1,0.447165032505,-0.548020100966,0.287153119903,-0.0649702153956,0.0354863990028,-0.0321316531755,0.0452068899574,-0.0461307830623,m,0.314791051149,0.289618783114,-0.218652913487,70.9924702163,0.00191466548229,-0.00196433463893,8.13121363131,1.99992607346e-05,-1.93282464362e-05,0.00978112997893,0.000327300719169,-0.000151425059197,0.813621273869,0.124415409573,-0.3309383296,4.15869484054,0.0528127690387,-0.05428955609,2.54793952264e-09,4.29850613982e-07,-4.3505680706e-07,0.0,5.46696970027,4.15869484054,,8.13122484,1.538444591,0.0515290841658
92,0.024259,60,2.821,5923,0.024,0.029,-0.06,60,-0.000809,0.001545,65.70460002,0.04,1.08,0.152,1.064,92,K00092.01,0.89,-0.046,7941200,K00092.01,0.367507985014,65.7045306515,2.9958964792,0.0149340267971,0.0261581378591,1.08,1.05,1.31566838344,5952.0,0.02,11.667,0.378613539862,0.83495974875,0.412499549627,0.218257549594,0.321668541425,-0.103485394774,65.7047036879,-65.7047036879,3.12311773961,-3.12311773961,0.000146741102664,-0.000141191479405,0.000800352787118,-0.000821783758584,0.11,-0.11,0.03,-0.03,0.0380332402065,-0.0380332402065,119.0,-119.0,0.15,-0.15,0.171648342507,-0.15032873941,0.0448973749784,-0.0653842015647,0.0818409491997,-0.0786034020969,0.0841219907255,-0.083680869852,s,0.344831776507,0.257767834725,-0.228609842519,70.4426688862,0.00141297109261,-0.00142958777523,65.7045332147,0.000108662365051,-0.000108344840157,0.0232786813937,0.000787499753728,-0.000357816756195,14.2829215212,2.61249156683,-5.48289637582,3.1757599752,0.0351801386462,-0.0362455316333,-1.7575484749e-07,4.29137642008e-06,-4.19173731823e-06,0.0,8.54108472712,3.1757599752,,65.70460002,2.69976835332,0.0901074317139
94,0.010942,60,1.638,6181,0.033,0.032,-0.02,60,-0.000531,0.001009,3.743175556,0.02,1.177,0.122,1.368,94,K00094.04,0.47,-0.024,6462863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285750043212,0.283138642534,-0.19525487959,64.6183210881,0.00147710628846,-0.0015180706979,3.74318055926,7.2507798925e-06,-6.99852870856e-06,0.0106851349546,0.000305814525585,-0.000166062244676,0.57075455694,0.0702883376066,-0.204962115292,3.64365646669,0.0422982938671,-0.0435351723118,8.59002545034e-07,9.47587571631e-07,-9.62635843122e-07,0.0,4.06591741364,3.64365646669,,3.743175556,1.59328184335,0.0521049460802
94,0.025851,60,3.864,6181,0.033,0.032,-0.02,60,-0.000148,0.000369,10.423677765,0.02,1.177,0.099,1.368,94,K00094.02,0.47,-0.024,6462863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217359760997,0.191004575477,-0.148681840881,71.008969719,0.00059927494371,-0.000592135452308,10.4236807359,7.41433991536e-06,-7.33094879202e-06,0.0257326917262,0.000318088554276,-0.000133075255272,0.627596318621,0.0413155976519,-0.11389190958,5.06902082954,0.0153053201218,-0.0150849229242,5.83188867397e-08,9.19244674771e-07,-9.17071660259e-07,0.0,5.7203000995,5.06902082954,,10.423677765,3.83705312868,0.098482944653
94,0.040903,60,6.116,6181,0.033,0.032,-0.02,60,-7.3e-05,0.000134,54.31998605,0.02,1.177,0.145,1.368,94,K00094.03,0.47,-0.024,6462863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165769409834,0.15112520503,-0.11400722086,94.2390744374,0.000571459990923,-0.000568548222986,54.3200035001,3.7777754649e-05,-3.70424421945e-05,0.0408071043671,0.000292153957693,-0.000137737421274,0.816044491937,0.0306451707492,-0.0898777782225,8.13563985848,0.0150704913323,-0.0149928881622,1.30540371816e-08,8.76731605202e-07,-8.72719461868e-07,0.0,9.91741235138,8.13563985848,,54.31998605,6.08482894639,0.150241671459
94,0.068974,60,10.311,6181,0.033,0.032,-0.02,60,-3.3e-05,4.5e-05,22.342969585,0.02,1.177,0.244,1.368,94,K00094.01,0.47,-0.024,6462863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0523812759226,0.0522857927056,-0.0362065895224,65.7415145368,0.000137636233163,-0.000133668807592,22.3429597473,3.81578598052e-06,-3.82409251998e-06,0.0687218493516,5.62000687465e-05,-4.16136831921e-05,0.772147264925,0.00339630875053,-0.00937457093191,6.2399563755,0.00381218482998,-0.00380192127247,-2.19233480607e-08,9.05706994392e-07,-9.48095814553e-07,0.0,7.37551106903,6.2399563755,,22.342969585,10.2472524005,0.24730004085
97,0.080678,60,17.484,6084,0.062,0.031,-0.01,60,-0.00016,5.4e-05,4.885488953,0.01,1.407,0.535,1.984,97,K00097.01,0.18,-0.054,5780885,Kepler-7,0.0140570037866,4.88548618534,17.6670950462,0.149617069103,0.0822182521596,1.28,1.97,0.236651272396,6027.0,0.1,12.885,0.999803897289,0.550019458658,0.348897483064,0.23445221703,0.136672574898,-0.0140568286505,4.88548738825,-4.88548738825,18.0269056537,-18.0269056537,0.00309213295993,-0.00285598784026,0.000142223021344,-0.000130111040172,0.07,-0.07,0.04,-0.04,0.0140863852617,-0.0140863852617,75.0,-75.0,0.1,-0.1,0.0529857865306,-0.0515425106443,0.00651139693376,-0.00573807911521,0.0240186240594,-0.0218021843541,0.0353279359745,-0.0368707492424,s,0.358028365344,0.0155700428059,-0.0164551865368,67.2768771715,4.62832716579e-05,-4.67920123555e-05,4.88548860905,2.71433383325e-07,-2.70318028406e-07,0.0798798868083,0.000110416321073,-0.000112060891863,0.321217190333,0.00628498901194,-0.00616504584017,4.70903837251,0.00135515467489,-0.00133150317074,-1.26334335397e-08,1.36572073754e-06,-1.35587249817e-06,0.0,6.11865947475,4.70903837251,,4.885488953,17.2745048016,0.540364005513
103,0.02714,60,2.587,5565,0.022,0.017,-0.07,60,-0.00025,0.000438,14.91094205,0.05,0.931,0.07,0.873,103,K00103.01,1.39,-0.029,2444412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239146338645,0.231598836512,-0.168910592372,74.3367338627,0.000721560149202,-0.000709150750723,14.9109511936,1.27307840447e-05,-1.31473554816e-05,0.0268440661331,0.000570241378949,-0.000235403223982,3.38657778589,0.282840143872,-0.837841050558,3.23758861887,0.0208961921339,-0.0202095257443,1.03197879047e-07,3.81754917762e-06,-3.76744625894e-06,0.0,4.49029148959,3.23758861887,,14.91094205,2.55440080102,0.0749203361215
104,0.03744,60,3.045,4728,0.02,0.012,-0.07,60,-0.001718,0.000372,2.508057352,0.05,0.815,0.115,0.745,104,K00104.01,1.93,-0.022,10318874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688312251933,0.077117267913,-0.13705115823,68.000662921,0.000124251310126,-0.000130762811125,2.50805748572,3.93386943909e-07,-3.86325942348e-07,0.0381932128173,0.00140965223795,-0.00163578558963,7.47152281328,3.77280419306,-2.19294652983,1.02603057444,0.00624685041219,-0.00642526079408,-1.09385010972e-07,2.01086894741e-06,-1.95864767823e-06,0.0,2.22179759215,1.02603057444,,2.508057352,3.10147984683,0.149071598518
107,0.019494,60,3.402,5920,0.042,0.021,-0.02,60,-0.000105,0.000282,7.256965224,0.02,1.262,0.093,1.598,107,K00107.01,0.31,-0.047,11250587,Kepler-464,0.107013445323,7.2570375467,3.4362007217,0.0955848140004,0.0196891905842,1.2,1.6,0.411322449641,5862.0,0.27,12.702,0.849178564797,0.436112435516,0.439426591508,0.21913658078,0.183502860551,-0.107012624983,7.25708224725,-7.25708224725,3.5373559486,-3.5373559486,0.00146211169243,-0.00137780038831,0.000418047944422,-0.000306039851965,0.08,-0.08,0.04,-0.04,0.0183123008402,-0.0183123008402,97.0,-97.0,0.11,-0.11,0.141625180604,-0.159848067215,0.0575301579045,-0.348220498924,0.0656349550266,-0.0653435334483,0.0844925485422,-0.0850833528188,s,0.268394778174,0.242062603414,-0.1874951957,67.023918925,0.000677331524841,-0.00065716943989,7.25696204178,5.8259777802e-06,-6.01051545335e-06,0.0196561311702,0.000486795202475,-0.000167139097843,0.50798332462,0.0525333090234,-0.14501941747,4.7569562584,0.0191011572295,-0.0193283749983,-2.90126374757e-08,1.30940408965e-06,-1.33653243363e-06,0.0,5.82427970064,4.7569562584,,7.256965224,3.42374423948,0.106493873819
108,0.034568,60,5.613,5886,0.037,0.043,-0.02,60,-0.001765,1.2e-05,179.6076602,0.02,1.134,0.199,1.487,108,K00108.02,0.35,-0.047,4914423,Kepler-103c,0.0229398042943,179.613304534,5.31434707327,0.0104968976373,0.0336009249607,1.099,1.45,0.507,5889.04,0.104,12.287,1.11674419198,0.466510561338,0.394881456899,0.21263539287,0.182355293112,-0.0229348533209,179.618089581,-179.618089581,5.36640130129,-5.36640130129,3.47351890753e-05,-3.42814252065e-05,0.000619486192062,-0.000254608094306,0.019,-0.03,0.009,-0.009,0.005,-0.005,75.58,-70.97,0.074,-0.099,0.195980309305,-0.192117647397,0.140823619074,-0.0215828894508,0.040781501438,-0.0399168877745,0.0503913805225,-0.0522713042416,m,0.465937237804,0.184635765328,-0.269687778942,228.336790148,0.00129792182139,-0.00134219439281,179.608438271,0.000367639602302,-0.000349908550589,0.0332605916831,0.00115683206835,-0.000705738262932,0.500566737393,0.179292233758,-0.182293121069,12.7936361362,0.0393390896155,-0.0396801314343,3.20836542143e-08,1.32134093351e-06,-1.26062425358e-06,0.0,16.3003417794,12.7936361362,True,179.6076602,5.39097648176,0.201935812961
108,0.020046,60,3.257,5886,0.037,0.043,-0.02,60,-7.9e-05,0.000211,15.96533687,0.02,1.134,0.084,1.487,108,K00108.01,0.35,-0.047,4914423,Kepler-103b,0.0267336074941,15.965316291,3.47269050729,0.0527029525682,0.0219567167026,1.099,1.45,0.507,5889.04,0.104,12.287,1.10873162519,0.729641902845,0.394881456899,0.21263539287,0.198379806252,-0.0267335967134,15.9653344453,-15.9653344453,3.51208823292,-3.51208823292,0.000174398863887,-0.000172120600682,0.000342359859762,-0.000208512291478,0.019,-0.03,0.009,-0.009,0.005,-0.005,75.58,-70.97,0.074,-0.099,0.178326138458,-0.18262409992,0.0535428078802,-0.0111075214425,0.040781501438,-0.0399168877745,0.0503913805225,-0.0522713042416,m,0.236333422395,0.217645873965,-0.15989071319,75.1779223767,0.000720472352057,-0.000697717291729,15.9653283675,1.37499404982e-05,-1.4447337394e-05,0.0200999911551,0.000360969052447,-0.000151072951354,1.43563965823,0.11276118977,-0.326316124803,4.41452272341,0.0199779718849,-0.0201355086643,5.35099334898e-08,1.42573399812e-06,-1.410215761e-06,0.0,7.27468938321,4.41452272341,,15.96533687,3.25786686639,0.0910671453107
110,0.02114,60,2.841,6207,0.03,0.03,-0.03,60,-7.5e-05,0.000174,9.940672466,0.03,1.048,0.07,1.23,110,K00110.01,0.56,-0.028,9450647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170821815145,0.187931464394,-0.116703043736,68.2155021791,0.000583225039165,-0.000602287600429,9.94066694411,7.12924810031e-06,-7.12697833372e-06,0.0209904973984,0.000212237814896,-0.00011307390659,1.42690194573,0.0629730747057,-0.2106441773,3.82734391637,0.0163233340235,-0.0154274681815,7.09350771095e-08,1.63713061459e-06,-1.68188409554e-06,0.0,5.31113107337,3.82734391637,,9.940672466,2.8141959862,0.0720198535782
111,0.020567,60,2.36,5760,0.026,0.013,-0.02,60,-0.00088,3.7e-05,23.66836427,0.03,0.818,0.077,1.051,111,K00111.02,0.73,-0.008,6678383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330035831849,0.235103938147,-0.216349390848,65.7143051626,0.00106980323972,-0.00105689282454,23.668355312,3.07761663301e-05,-3.07853888728e-05,0.0195903511434,0.000522885294183,-0.000219690170664,0.961678988697,0.154710174968,-0.317910006044,5.58948051116,0.0284517327824,-0.0281506812134,9.25410614512e-08,9.64003289147e-07,-9.99563577053e-07,0.0,6.49221512132,5.58948051116,,23.66836427,2.24425103663,0.069939520498
111,0.022948,60,2.635,5760,0.026,0.013,-0.02,60,-0.00041,0.001832,51.75529576,0.03,0.818,0.144,1.051,111,K00111.03,0.73,-0.008,6678383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355968320961,0.228263605118,-0.236579771854,204.087899974,0.00127997649858,-0.0012911187041,51.7553003398,8.80340909859e-05,-8.66375409458e-05,0.0228573033813,0.000646604817895,-0.000277288990612,0.968248024804,0.188543724257,-0.331929686642,7.16460339518,0.0336786053871,-0.033004206566,2.8886459555e-08,1.01454715167e-06,-9.63611690986e-07,0.0,8.4266525085,7.16460339518,,51.75529576,2.61850981806,0.0836461722933
111,0.020712,60,2.38,5760,0.026,0.013,-0.02,60,-0.000127,0.000176,11.427545631,0.03,0.818,0.06,1.051,111,K00111.01,0.73,-0.008,6678383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221439795732,0.188436073172,-0.152649652793,70.6136078485,0.000567753422999,-0.000569416077184,11.4275476191,8.37308227197e-06,-8.2063752167e-06,0.0205907280568,0.000248064694844,-0.000118268274279,1.00937272688,0.0699080384133,-0.183344610969,4.45643626283,0.0164201326641,-0.0156300853578,7.11124319865e-08,1.01434049086e-06,-1.02135294995e-06,0.0,5.09316573146,4.45643626283,True,11.427545631,2.35885321546,0.0620121399004
115,0.022571,60,2.531,5933,0.025,0.032,-0.06,60,-0.000224,0.000319,5.41220713,0.06,0.991,0.068,1.026,115,K00115.01,0.92,-0.033,9579641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264359224528,0.278032113965,-0.185347329508,66.1430590428,0.000475843848704,-0.000478789002671,5.41220436552,3.13349023173e-06,-3.22399873021e-06,0.0224327716498,0.000671236709067,-0.000179810027375,1.9072624991,0.193771470184,-0.639003743875,2.77773770415,0.0134093045746,-0.0132107966185,-1.66176151143e-08,8.97682526112e-07,-8.79358864809e-07,0.0,3.67541712263,2.77773770415,,5.41220713,2.50874658468,0.0774687519525
115,0.012899,60,1.445,5933,0.025,0.032,-0.06,60,-0.000187,0.000299,7.12594591,0.06,0.991,0.044,1.026,115,K00115.02,0.92,-0.033,9579641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291907437248,0.267979307937,-0.200213529429,72.0048785109,0.00161743783126,-0.00166788059835,7.12594391826,1.45534704803e-05,-1.43641428521e-05,0.0127605039919,0.000398187711102,-0.000215719868517,2.33547432578,0.324899532415,-0.804023019053,2.81502484123,0.0464053444655,-0.0467431547754,-2.40179247398e-08,8.57430268779e-07,-8.53225946526e-07,0.0,4.02836986401,2.81502484123,,7.12594591,1.42705820343,0.0488622616951
115,0.004453,60,0.499,5933,0.025,0.032,-0.06,60,-0.000166,0.000453,3.4358789,0.06,0.991,0.037,1.026,115,K00115.03,0.92,-0.033,9579641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322878906733,0.289813260335,-0.222815821173,65.6591132825,0.0113324475498,-0.0108185914771,3.43592014395,5.16940760882e-05,-4.44962561574e-05,0.00455533881356,0.000367403812863,-0.000353951971847,1.14565149982,0.913223704493,-0.537325072988,2.68334187283,0.429946141703,-0.436706816642,-2.47796083888e-07,9.27891951125e-07,-8.97219565514e-07,0.0,3.1588411048,2.68334187283,False,3.4358789,0.509441760876,0.0422029266463
